participant_id,participant_group,round_index,click_time,click_x,click_y,click_quadrant,was_target,target_quadrant
13,01,3,21.470,1107.00,1007.00,4,1,4
13,01,3,22.146,1073.00,905.00,4,1,4
13,01,3,23.137,875.00,915.00,3,1,3
13,01,3,23.879,841.00,1040.00,3,1,3
13,01,3,24.454,886.00,1052.00,3,1,3
13,01,3,25.471,768.00,1007.00,3,1,3
13,01,3,26.179,712.00,913.00,3,1,3
13,01,3,27.063,705.00,860.00,3,1,3
13,01,3,27.630,745.00,694.00,3,1,3
13,01,3,28.172,801.00,730.00,3,0,0
13,01,3,28.605,787.00,711.00,3,1,3
13,01,3,29.297,680.00,698.00,3,1,3
14,02,0,1.651,782.00,604.00,3,0,0
14,02,0,2.601,518.00,331.00,1,1,1
14,02,0,3.609,782.00,591.00,3,1,3
14,02,0,4.251,779.00,736.00,3,0,0
14,02,0,4.676,767.00,760.00,3,1,3
14,02,0,6.043,1324.00,1017.00,4,1,4
14,02,0,7.027,1646.00,269.00,2,1,2
14,02,0,8.418,446.00,835.00,3,1,3
14,02,0,9.260,576.00,892.00,3,0,0
14,02,0,9.552,559.00,926.00,3,0,0
14,02,0,9.802,573.00,910.00,3,1,3
14,02,1,1.219,1275.00,292.00,2,1,2
14,02,1,1.652,1218.00,294.00,2,0,0
14,02,1,1.911,1243.00,292.00,2,1,2
14,02,1,2.578,1332.00,206.00,2,0,0
14,02,1,2.819,1352.00,176.00,2,0,0
14,02,1,3.178,1348.00,202.00,2,1,2
14,02,1,3.844,1409.00,86.00,2,1,2
14,02,1,4.295,1413.00,66.00,2,1,2
14,02,1,4.928,1229.00,96.00,2,1,2
14,02,1,5.428,1038.00,225.00,2,0,0
14,02,1,5.678,1067.00,218.00,2,1,2
14,02,1,6.387,983.00,116.00,2,1,2
14,02,1,6.945,979.00,34.00,2,1,2
14,02,1,7.562,871.00,112.00,1,1,1
14,02,1,7.987,831.00,162.00,1,1,1
14,02,1,8.345,831.00,227.00,1,1,1
14,02,1,8.837,690.00,141.00,1,1,1
14,02,1,9.145,672.00,106.00,1,1,1
14,02,1,9.654,561.00,137.00,1,1,1
14,02,1,9.954,534.00,65.00,1,1,1
14,02,1,10.279,463.00,42.00,1,1,1
14,02,1,10.754,454.00,118.00,1,0,0
14,02,1,11.237,467.00,207.00,1,0,0
14,02,1,11.729,439.00,114.00,1,1,1
14,02,1,12.504,466.00,196.00,1,1,1
14,02,1,12.846,508.00,232.00,1,1,1
14,02,1,13.288,527.00,165.00,1,0,0
14,02,1,13.521,527.00,183.00,1,1,1
14,02,1,14.313,426.00,265.00,1,1,1
14,02,1,14.821,393.00,231.00,1,1,1
14,02,1,15.621,311.00,77.00,1,1,1
14,02,1,16.196,222.00,120.00,1,1,1
14,02,1,16.638,169.00,145.00,1,0,0
14,02,1,16.997,180.00,146.00,1,1,1
14,02,1,17.563,105.00,67.00,1,1,1
14,02,1,18.613,135.00,439.00,1,1,1
14,02,1,19.339,261.00,349.00,1,1,1
14,02,1,19.747,302.00,433.00,1,1,1
14,02,1,20.322,374.00,325.00,1,0,0
14,02,1,20.580,363.00,332.00,1,1,1
14,02,1,21.122,412.00,426.00,1,0,0
14,02,1,21.447,444.00,444.00,1,1,1
14,02,1,21.831,408.00,404.00,1,1,1
14,02,1,22.581,303.00,517.00,1,1,1
14,02,1,23.056,355.00,613.00,3,1,3
14,02,1,24.022,147.00,585.00,3,1,3
14,02,1,24.798,115.00,639.00,3,1,3
14,02,1,25.406,178.00,758.00,3,1,3
14,02,1,26.231,116.00,936.00,3,1,3
14,02,1,26.731,184.00,936.00,3,1,3
14,02,1,27.265,246.00,884.00,3,1,3
14,02,1,27.990,245.00,1049.00,3,1,3
14,02,1,28.582,333.00,1043.00,3,1,3
14,02,1,28.948,341.00,967.00,3,1,3
14,02,1,29.532,306.00,827.00,3,1,3
14,02,2,1.763,1082.00,686.00,4,0,0
14,02,2,2.029,1085.00,717.00,4,1,4
14,02,2,2.346,1094.00,640.00,4,1,4
14,02,2,2.671,1090.00,615.00,4,1,4
14,02,2,2.963,1072.00,585.00,4,1,4
14,02,2,3.479,1041.00,692.00,4,1,4
14,02,2,3.888,1022.00,787.00,4,1,4
14,02,2,4.430,999.00,914.00,4,1,4
14,02,2,5.021,1051.00,947.00,4,1,4
14,02,2,5.346,1085.00,882.00,4,1,4
14,02,2,6.038,1154.00,994.00,4,0,0
14,02,2,6.497,1197.00,1048.00,4,1,4
14,02,2,6.763,1204.00,995.00,4,1,4
14,02,2,7.188,1147.00,976.00,4,1,4
14,02,2,7.747,1205.00,888.00,4,1,4
14,02,2,8.205,1266.00,1001.00,4,1,4
14,02,2,8.664,1374.00,980.00,4,1,4
14,02,2,9.214,1430.00,829.00,4,0,0
14,02,2,9.431,1430.00,850.00,4,1,4
14,02,2,9.780,1446.00,795.00,4,1,4
14,02,2,10.231,1480.00,828.00,4,1,4
14,02,2,10.739,1391.00,793.00,4,1,4
14,02,2,11.072,1389.00,759.00,4,1,4
14,02,2,11.514,1357.00,793.00,4,1,4
14,02,2,12.081,1259.00,809.00,4,1,4
14,02,2,12.556,1253.00,699.00,4,1,4
14,02,2,13.439,1321.00,614.00,4,1,4
14,02,2,13.973,1301.00,565.00,4,1,4
14,02,2,14.431,1283.00,487.00,2,1,2
14,02,2,14.865,1216.00,543.00,4,1,4
14,02,2,15.173,1169.00,516.00,2,1,2
14,02,2,15.456,1208.00,469.00,2,0,0
14,02,2,15.715,1199.00,473.00,2,1,2
14,02,2,16.307,1243.00,418.00,2,0,0
14,02,2,16.590,1246.00,389.00,2,1,2
14,02,2,16.840,1264.00,371.00,2,1,2
14,02,2,17.148,1302.00,356.00,2,1,2
14,02,2,17.765,1132.00,388.00,2,1,2
14,02,2,18.565,1257.00,268.00,2,1,2
14,02,2,19.082,1358.00,270.00,2,1,2
14,02,2,20.191,1311.00,26.00,2,1,2
14,02,2,20.866,1367.00,38.00,2,1,2
14,02,2,21.357,1457.00,118.00,2,1,2
14,02,2,21.849,1489.00,172.00,2,0,0
14,02,2,22.341,1556.00,345.00,2,0,0
14,02,2,22.716,1545.00,339.00,2,1,2
14,02,2,23.208,1618.00,346.00,2,1,2
14,02,2,23.533,1636.00,300.00,2,1,2
14,02,2,24.033,1696.00,424.00,2,0,0
14,02,2,24.483,1673.00,414.00,2,1,2
14,02,2,24.975,1699.00,486.00,2,1,2
14,02,2,25.591,1508.00,540.00,4,1,4
14,02,2,25.866,1508.00,590.00,4,1,4
14,02,2,26.500,1411.00,583.00,4,1,4
14,02,2,26.917,1437.00,682.00,4,1,4
14,02,2,27.608,1481.00,496.00,2,1,2
14,02,2,28.375,842.00,720.00,3,0,0
14,02,2,28.742,840.00,707.00,3,1,3
14,02,2,29.342,869.00,763.00,3,0,0
14,02,2,29.609,869.00,737.00,3,1,3
14,02,3,1.146,884.00,581.00,3,1,3
14,02,3,1.621,884.00,522.00,1,1,1
14,02,3,2.155,907.00,482.00,1,1,1
14,02,3,2.563,1002.00,515.00,2,1,2
14,02,3,3.063,1004.00,610.00,4,1,4
14,02,3,3.463,1040.00,651.00,4,0,0
14,02,3,3.988,1080.00,615.00,4,1,4
14,02,3,4.330,1039.00,617.00,4,1,4
14,02,3,4.780,1017.00,655.00,4,1,4
14,02,3,5.155,969.00,724.00,4,1,4
14,02,3,5.514,923.00,758.00,3,1,3
14,02,3,5.872,931.00,830.00,3,1,3
14,02,3,6.514,789.00,720.00,3,1,3
14,02,3,6.814,748.00,695.00,3,1,3
14,02,3,7.105,660.00,703.00,3,0,0
14,02,3,7.506,676.00,695.00,3,1,3
14,02,3,8.022,603.00,782.00,3,1,3
14,02,3,8.497,718.00,851.00,3,1,3
14,02,3,8.806,724.00,937.00,3,0,0
14,02,3,9.072,723.00,924.00,3,1,3
14,02,3,9.431,769.00,1000.00,3,1,3
14,02,3,9.839,837.00,1031.00,3,1,3
14,02,3,10.173,882.00,1045.00,3,1,3
14,02,3,10.748,864.00,914.00,3,1,3
14,02,3,11.589,554.00,964.00,3,1,3
14,02,3,11.890,514.00,912.00,3,0,0
14,02,3,12.990,495.00,125.00,1,1,1
14,02,3,13.381,540.00,112.00,1,1,1
14,02,3,13.781,492.00,46.00,1,1,1
14,02,3,14.248,511.00,181.00,1,0,0
14,02,3,14.473,524.00,160.00,1,1,1
14,02,3,14.973,602.00,133.00,1,1,1
14,02,3,15.582,633.00,202.00,1,1,1
14,02,3,16.107,421.00,115.00,1,1,1
14,02,3,16.482,286.00,137.00,1,1,1
14,02,3,17.049,135.00,160.00,1,1,1
14,02,3,17.507,138.00,47.00,1,1,1
14,02,3,18.074,172.00,220.00,1,1,1
14,02,3,18.299,83.00,263.00,1,0,0
14,02,3,18.549,148.00,252.00,1,0,0
14,02,3,18.741,120.00,257.00,1,1,1
14,02,3,19.282,172.00,508.00,1,1,1
14,02,3,19.641,121.00,530.00,1,1,1
14,02,3,19.916,136.00,556.00,3,1,3
14,02,3,20.408,152.00,618.00,3,1,3
14,02,3,20.724,97.00,635.00,3,1,3
14,02,3,21.016,154.00,664.00,3,1,3
14,02,3,21.391,225.00,617.00,3,1,3
14,02,3,22.074,258.00,764.00,3,1,3
14,02,3,22.808,232.00,874.00,3,0,0
14,02,3,23.166,237.00,855.00,3,1,3
14,02,3,23.650,80.00,840.00,3,1,3
14,02,3,23.916,102.00,872.00,3,0,0
14,02,3,24.425,102.00,894.00,3,1,3
14,02,3,24.867,92.00,1013.00,3,1,3
14,02,3,25.533,290.00,983.00,3,1,3
14,02,3,26.158,442.00,754.00,3,0,0
14,02,3,26.400,442.00,731.00,3,1,3
14,02,3,27.059,526.00,656.00,3,1,3
14,02,3,27.409,575.00,626.00,3,0,0
14,02,3,27.684,591.00,614.00,3,1,3
14,02,3,28.125,536.00,557.00,3,0,0
14,02,3,28.467,557.00,564.00,3,1,3
14,02,3,29.192,630.00,482.00,1,0,0
14,02,3,29.626,650.00,478.00,1,1,1
